project_id,donor,country_code_WB,region,colonial_relations,sector_code,office_presence,project_size_USD_calculated,startyear,completion_year,completion_year.1,evalyear,eval_lag,project_duration,external_evaluator,success
408,AfricanDB,MLI,Sub-Saharan Africa,No,310.0,0.0,5390917.5,2001,2009,2009,2010,283,3094,internal,1
409,AfricanDB,MLI,Sub-Saharan Africa,No,160.0,0.0,16655862.0,2002,2009,2009,2010,347,2907,internal,0
410,AfricanDB,MLI,Sub-Saharan Africa,No,310.0,0.0,14848554.0,2003,2010,2010,2011,152,2877,internal,0
411,AfricanDB,MLI,Sub-Saharan Africa,No,310.0,0.0,8589886.0,2001,2010,2010,2011,442,3322,internal,0
412,AfricanDB,MLI,Sub-Saharan Africa,No,310.0,0.0,10795418.0,2000,2010,2010,2011,430,3766,internal,0
413,AfricanDB,MLI,Sub-Saharan Africa,No,310.0,0.0,14920000.0,2006,2011,2011,2012,303,2052,internal,1
414,AfricanDB,MLI,Sub-Saharan Africa,No,430.0,0.0,33000000.0,2008,2011,2011,2011,-137,1174,internal,0
415,AfricanDB,MLI,Sub-Saharan Africa,No,430.0,0.0,15000000.0,2011,2013,2013,2014,244,797,internal,0
416,AfricanDB,MLI,Sub-Saharan Africa,No,430.0,0.0,3515500.0,2007,2013,2013,2014,244,2237,internal,0
424,AfricanDB,MAR,Middle East & North Africa,No,240.0,0.0,128642656.0,1998,1999,1999,2004,1740,582,internal,1
425,AfricanDB,MAR,Middle East & North Africa,No,430.0,0.0,140491968.0,1999,2003,2003,2005,940,1483,internal,1
426,AfricanDB,MAR,Middle East & North Africa,No,140.0,0.0,10393654.0,1999,2005,2005,2006,304,2026,internal,1
427,AfricanDB,MAR,Middle East & North Africa,No,430.0,0.0,95339400.0,2005,2007,2007,2006,-488,1057,internal,1
428,AfricanDB,MAR,Middle East & North Africa,No,160.0,0.0,102672184.0,2003,2008,2008,2009,445,1802,internal,1
429,AfricanDB,MAR,Middle East & North Africa,No,140.0,0.0,169404720.0,2004,2008,2008,2009,534,1355,internal,1
430,AfricanDB,MAR,Middle East & North Africa,No,160.0,0.0,31021988.0,2001,2008,2008,2010,715,2772,internal,0
431,AfricanDB,MAR,Middle East & North Africa,No,140.0,0.0,47837144.0,2005,2009,2009,2011,715,1788,internal,1
432,AfricanDB,MAR,Middle East & North Africa,No,230.0,0.0,63034316.0,2003,2009,2009,2009,168,2248,internal,1
433,AfricanDB,MAR,Middle East & North Africa,No,230.0,0.0,111914896.0,2005,2010,2010,2014,1340,1950,internal,1
434,AfricanDB,MAR,Middle East & North Africa,No,430.0,0.0,78792896.0,2010,2011,2011,2011,-137,543,internal,1
435,AfricanDB,MAR,Middle East & North Africa,No,240.0,0.0,132870744.0,2009,2011,2011,2012,2,750,internal,1
436,AfricanDB,MAR,Middle East & North Africa,No,160.0,0.0,3531190016.0,2009,2012,2012,2014,609,1333,internal,1
437,AfricanDB,MAR,Middle East & North Africa,No,240.0,0.0,183722512.0,2011,2012,2012,2014,609,404,internal,1
438,AfricanDB,MAR,Middle East & North Africa,No,430.0,0.0,99242968.0,2012,2013,2013,2014,336,306,internal,1
453,AfricanDB,MOZ,Sub-Saharan Africa,No,210.0,0.0,25783828.0,1997,2003,2003,2006,1137,1938,internal,1
454,AfricanDB,MOZ,Sub-Saharan Africa,No,230.0,0.0,18633568.0,1997,2004,2004,2005,210,2816,internal,1
455,AfricanDB,MOZ,Sub-Saharan Africa,No,430.0,0.0,99952832.0,1997,2005,2005,2006,305,3019,internal,1
456,AfricanDB,MOZ,Sub-Saharan Africa,No,430.0,0.0,29965532.0,2004,2006,2006,2006,124,567,internal,1
457,AfricanDB,MOZ,Sub-Saharan Africa,No,160.0,0.0,12319318.0,1998,2008,2008,2009,290,3732,internal,1
458,AfricanDB,MOZ,Sub-Saharan Africa,No,320.0,0.0,3480538.5,2001,2008,2008,2010,676,2612,internal,0
459,AfricanDB,MOZ,Sub-Saharan Africa,No,140.0,0.0,23574628.0,1999,2009,2009,2009,-15,3691,internal,1
460,AfricanDB,MOZ,Sub-Saharan Africa,No,140.0,0.0,13866760.0,2000,2009,2009,2010,442,3197,internal,1
461,AfricanDB,MOZ,Sub-Saharan Africa,No,210.0,0.0,17846888.0,2000,2010,2010,2012,915,3743,internal,1
462,AfricanDB,MOZ,Sub-Saharan Africa,No,140.0,0.0,19452554.0,2003,2010,2010,2011,485,2584,internal,1
463,AfricanDB,MOZ,Sub-Saharan Africa,No,310.0,0.0,14517101.0,1999,2010,2010,2010,162,4075,internal,1
464,AfricanDB,MOZ,Sub-Saharan Africa,No,160.0,0.0,8601794.0,2000,2010,2010,2010,280,3320,internal,0
465,AfricanDB,MOZ,Sub-Saharan Africa,No,310.0,0.0,10421582.0,2001,2011,2011,2012,275,3663,internal,0
466,AfricanDB,MOZ,Sub-Saharan Africa,No,430.0,0.0,2104750.3,2005,2011,2011,2012,559,2052,internal,1
467,AfricanDB,MOZ,Sub-Saharan Africa,No,430.0,0.0,732460032.0,2008,2011,2011,2011,6,955,internal,1
468,AfricanDB,MOZ,Sub-Saharan Africa,No,160.0,0.0,11582577.0,2001,2011,2011,2011,137,3493,internal,0
469,AfricanDB,MOZ,Sub-Saharan Africa,No,310.0,0.0,14261747.0,2000,2011,2011,2012,459,3850,internal,0
470,AfricanDB,MOZ,Sub-Saharan Africa,No,310.0,0.0,18010000.0,2004,2013,2013,2014,336,3523,internal,0
472,AfricanDB,MOZ,Sub-Saharan Africa,No,240.0,0.0,7569800.0,2005,2013,2013,2016,1158,2807,internal,1
474,AfricanDB,MOZ,Sub-Saharan Africa,No,430.0,0.0,60000000.0,2011,2027,2027,2016,-3762,5559,internal,1
483,AfricanDB,NAM,Sub-Saharan Africa,No,240.0,0.0,3892161.3,2000,2002,2002,2007,1513,966,internal,1
484,AfricanDB,NAM,Sub-Saharan Africa,No,210.0,0.0,13701125.0,2004,2007,2007,2012,1827,1314,internal,0
485,AfricanDB,NAM,Sub-Saharan Africa,No,310.0,0.0,259812.23,2010,2013,2013,2014,458,1089,internal,1
488,AfricanDB,NGA,Sub-Saharan Africa,No,430.0,0.0,4735260.5,2001,2008,2008,2009,290,2581,internal,0
489,AfricanDB,NGA,Sub-Saharan Africa,No,160.0,0.0,25638336.0,2001,2009,2009,2010,290,3070,internal,1
490,AfricanDB,NGA,Sub-Saharan Africa,No,310.0,0.0,3336876.3,2005,2010,2010,2011,192,2054,internal,1
491,AfricanDB,NGA,Sub-Saharan Africa,No,310.0,0.0,22775526.0,2003,2013,2013,2014,428,3488,internal,1
500,AfricanDB,NER,Sub-Saharan Africa,No,430.0,0.0,10000000.0,2002,2003,2003,2006,859,719,internal,1
501,AfricanDB,NER,Sub-Saharan Africa,No,160.0,0.0,10613335.0,1998,2006,2006,2009,994,2971,internal,1
502,AfricanDB,NER,Sub-Saharan Africa,No,310.0,0.0,10229103.0,1998,2006,2006,2009,1081,2971,internal,1
503,AfricanDB,NER,Sub-Saharan Africa,No,160.0,0.0,6865762.0,1998,2007,2007,2009,864,3061,internal,1
504,AfricanDB,NER,Sub-Saharan Africa,No,430.0,0.0,18000000.0,2005,2007,2007,2009,656,801,internal,1
505,AfricanDB,NER,Sub-Saharan Africa,No,310.0,0.0,8750000.0,1998,2007,2007,2009,562,3336,internal,1
506,AfricanDB,NER,Sub-Saharan Africa,No,430.0,0.0,13954962.0,2003,2008,2008,2006,-966,1854,internal,0
507,AfricanDB,NER,Sub-Saharan Africa,No,160.0,0.0,17320706.0,2001,2010,2010,2010,-4,3325,internal,1
508,AfricanDB,NER,Sub-Saharan Africa,No,310.0,0.0,5800000.0,2001,2010,2010,2010,291,3019,internal,1
509,AfricanDB,NER,Sub-Saharan Africa,No,160.0,0.0,3024528.5,2004,2011,2011,2010,-391,2622,internal,1
510,AfricanDB,NER,Sub-Saharan Africa,No,430.0,0.0,2409222.8,2006,2011,2011,2012,332,1845,internal,1
511,AfricanDB,NER,Sub-Saharan Africa,No,160.0,0.0,12782531.0,2003,2011,2011,2012,606,2674,internal,1
512,AfricanDB,NER,Sub-Saharan Africa,No,310.0,0.0,14997456.0,2003,2012,2012,2012,114,3131,internal,0
513,AfricanDB,NER,Sub-Saharan Africa,No,430.0,0.0,28000000.0,2010,2012,2012,2012,-35,740,internal,1
514,AfricanDB,NER,Sub-Saharan Africa,No,140.0,0.0,14002514.0,2007,2014,2014,2016,731,2812,internal,1
516,AfricanDB,RWA,Sub-Saharan Africa,No,430.0,0.0,15280000.0,1998,2001,2001,2007,1966,1253,internal,0
517,AfricanDB,RWA,Sub-Saharan Africa,No,160.0,0.0,4923007.0,1997,2004,2004,2006,424,2710,internal,0
518,AfricanDB,RWA,Sub-Saharan Africa,No,310.0,0.0,4236564.5,1998,2005,2005,2009,1386,2590,internal,0
519,AfricanDB,RWA,Sub-Saharan Africa,No,430.0,0.0,2199963.3,2001,2007,2007,2009,533,2202,internal,0
520,AfricanDB,RWA,Sub-Saharan Africa,No,410.0,0.0,994365.94,2003,2009,2009,2011,884,2106,internal,1
521,AfricanDB,RWA,Sub-Saharan Africa,No,140.0,0.0,15426205.0,2004,2009,2009,2011,438,2058,internal,1
522,AfricanDB,RWA,Sub-Saharan Africa,No,160.0,0.0,21162656.0,1999,2010,2010,2010,319,4031,internal,1
523,AfricanDB,RWA,Sub-Saharan Africa,No,310.0,0.0,10939730.0,2001,2010,2010,2011,421,3114,internal,1
524,AfricanDB,RWA,Sub-Saharan Africa,No,430.0,0.0,33000000.0,2007,2010,2010,2009,-501,1145,internal,1
525,AfricanDB,RWA,Sub-Saharan Africa,No,160.0,0.0,16000000.0,2006,2011,2011,2012,345,1907,internal,1
526,AfricanDB,RWA,Sub-Saharan Africa,No,430.0,0.0,30300000.0,2009,2012,2012,2011,-516,1328,internal,1
527,AfricanDB,RWA,Sub-Saharan Africa,No,210.0,0.0,18442706.0,2005,2012,2012,2012,214,2652,internal,1
528,AfricanDB,RWA,Sub-Saharan Africa,No,210.0,0.0,16303250.0,2003,2012,2012,2010,-837,3129,internal,1
529,AfricanDB,RWA,Sub-Saharan Africa,No,430.0,0.0,23190000.0,2011,2012,2012,2012,-21,532,internal,1
532,AfricanDB,RWA,Sub-Saharan Africa,No,430.0,0.0,1000000.0,2009,2013,2013,2014,244,1478,internal,0
533,AfricanDB,RWA,Sub-Saharan Africa,No,160.0,0.0,25610000.0,2013,2014,2014,2016,958,306,internal,1
542,AfricanDB,ZAF,Sub-Saharan Africa,No,240.0,0.0,30578234.0,2000,2004,2004,2006,631,1746,internal,1
543,AfricanDB,SEN,Sub-Saharan Africa,No,430.0,0.0,19995198.0,2000,2002,2002,2004,720,740,internal,1
544,AfricanDB,SEN,Sub-Saharan Africa,No,160.0,0.0,13597717.0,1999,2006,2006,2009,1053,2507,internal,1
545,AfricanDB,SEN,Sub-Saharan Africa,No,310.0,0.0,11611296.0,1997,2006,2006,2009,1054,3326,internal,0
546,AfricanDB,SEN,Sub-Saharan Africa,No,160.0,0.0,10854630.0,1998,2006,2006,2009,1270,2864,internal,1
547,AfricanDB,SEN,Sub-Saharan Africa,No,140.0,0.0,13388084.0,2001,2008,2008,2011,803,2623,internal,1
548,AfricanDB,SEN,Sub-Saharan Africa,No,310.0,0.0,11965875.0,2000,2009,2009,2010,350,3457,internal,1
549,AfricanDB,SEN,Sub-Saharan Africa,No,430.0,0.0,3545681.0,2005,2009,2009,2010,292,1689,internal,1
550,AfricanDB,SEN,Sub-Saharan Africa,No,310.0,0.0,14630496.0,2002,2009,2009,2010,403,2704,internal,1
551,AfricanDB,SEN,Sub-Saharan Africa,No,310.0,0.0,5952489.0,2001,2010,2010,2011,258,3353,internal,0
552,AfricanDB,SEN,Sub-Saharan Africa,No,140.0,0.0,28039588.0,2005,2010,2010,2012,640,1892,internal,1
553,AfricanDB,SEN,Sub-Saharan Africa,No,140.0,0.0,1390918.5,2007,2011,2011,2016,1828,1512,internal,1
555,AfricanDB,SEN,Sub-Saharan Africa,No,160.0,0.0,15470514.0,2003,2012,2012,2012,173,3243,internal,0
556,AfricanDB,SEN,Sub-Saharan Africa,No,140.0,0.0,823106.88,2007,2013,2013,2016,1371,2106,internal,1
557,AfricanDB,SEN,Sub-Saharan Africa,No,160.0,0.0,14568467.0,2003,2013,2013,2014,305,3755,internal,1
558,AfricanDB,SEN,Sub-Saharan Africa,No,430.0,0.0,27000000.0,2011,2013,2013,2014,336,796,internal,0
563,AfricanDB,SYC,Sub-Saharan Africa,No,140.0,0.0,655748.56,2008,2011,2011,2016,1971,1142,internal,1
564,AfricanDB,SYC,Sub-Saharan Africa,No,430.0,0.0,11818934.0,2009,2011,2011,2011,107,674,internal,1
568,AfricanDB,SLE,Sub-Saharan Africa,No,430.0,0.0,9987693.0,2001,2003,2003,2006,998,687,internal,1
569,AfricanDB,SLE,Sub-Saharan Africa,No,160.0,0.0,11429335.0,1998,2006,2006,2009,1086,2887,internal,0
570,AfricanDB,SLE,Sub-Saharan Africa,No,430.0,0.0,17266740.0,2004,2007,2007,2006,-651,1439,internal,1
571,AfricanDB,SLE,Sub-Saharan Africa,No,310.0,0.0,1198009.4,1998,2008,2008,2009,229,3802,internal,0
572,AfricanDB,SLE,Sub-Saharan Africa,No,210.0,0.0,1648123.9,2006,2010,2010,2012,731,1687,internal,1
573,AfricanDB,SLE,Sub-Saharan Africa,No,310.0,0.0,10918916.0,2002,2010,2010,2011,376,3088,internal,0
574,AfricanDB,SLE,Sub-Saharan Africa,No,160.0,0.0,17545336.0,2003,2010,2010,2012,746,2845,internal,1
575,AfricanDB,SLE,Sub-Saharan Africa,No,160.0,0.0,9259539.0,2003,2010,2010,2012,710,2724,internal,0
576,AfricanDB,SLE,Sub-Saharan Africa,No,430.0,0.0,233000000.0,2009,2011,2011,2011,-199,961,internal,1
577,AfricanDB,SLE,Sub-Saharan Africa,No,430.0,0.0,2890474.5,2005,2011,2011,2011,-168,2462,internal,0
578,AfricanDB,SLE,Sub-Saharan Africa,No,430.0,0.0,10000000.0,2011,2012,2012,2014,609,412,internal,1
579,AfricanDB,SLE,Sub-Saharan Africa,No,160.0,0.0,18900000.0,2005,2014,2014,2014,-121,3362,internal,1
586,AfricanDB,STP,Sub-Saharan Africa,No,310.0,0.0,2887257.5,1997,2004,2004,2006,542,2804,internal,1
587,AfricanDB,STP,Sub-Saharan Africa,No,430.0,0.0,1600000.0,2001,2004,2004,2007,787,1311,internal,0
588,AfricanDB,STP,Sub-Saharan Africa,No,160.0,0.0,2063357.1,1998,2006,2006,2009,960,3139,internal,0
589,AfricanDB,STP,Sub-Saharan Africa,No,160.0,0.0,3164621.8,2003,2013,2013,2014,336,3772,internal,0
598,AfricanDB,SWZ,Sub-Saharan Africa,No,210.0,0.0,28516668.0,1997,2003,2003,2006,783,2407,internal,1
599,AfricanDB,SWZ,Sub-Saharan Africa,No,210.0,0.0,20080892.0,2004,2008,2008,2010,680,1681,internal,1
600,AfricanDB,SWZ,Sub-Saharan Africa,No,310.0,0.0,151365488.0,2004,2010,2010,2011,179,2411,internal,1
601,AfricanDB,SWZ,Sub-Saharan Africa,No,310.0,0.0,11557367.0,2003,2011,2011,2012,275,2994,internal,1
604,AfricanDB,TZA,Sub-Saharan Africa,No,140.0,0.0,797708.81,1997,2002,2002,2010,2755,1870,internal,1
605,AfricanDB,TZA,Sub-Saharan Africa,No,310.0,0.0,6656930.5,1998,2006,2006,2009,837,3159,internal,0
606,AfricanDB,TZA,Sub-Saharan Africa,No,160.0,0.0,1275563.3,1999,2006,2006,2009,1175,2445,internal,0
607,AfricanDB,TZA,Sub-Saharan Africa,No,160.0,0.0,8562281.0,1998,2007,2007,2009,595,3314,internal,0
608,AfricanDB,TZA,Sub-Saharan Africa,No,210.0,0.0,16565079.0,1999,2007,2007,2010,1188,2841,internal,1
609,AfricanDB,TZA,Sub-Saharan Africa,No,430.0,0.0,4240997.0,2005,2009,2009,2009,-15,1784,internal,1
610,AfricanDB,TZA,Sub-Saharan Africa,No,430.0,0.0,100000000.0,2008,2009,2009,2009,169,216,internal,1
611,AfricanDB,TZA,Sub-Saharan Africa,No,310.0,0.0,18746770.0,2003,2009,2009,2009,-15,2425,internal,1
612,AfricanDB,TZA,Sub-Saharan Africa,No,160.0,0.0,7237993.0,2001,2009,2009,2010,382,3073,internal,1
613,AfricanDB,TZA,Sub-Saharan Africa,No,140.0,0.0,33986584.0,2002,2010,2010,2011,350,2954,internal,0
614,AfricanDB,TZA,Sub-Saharan Africa,No,160.0,0.0,16487672.0,1998,2012,2012,2009,-1198,5351,internal,0
617,AfricanDB,TZA,Sub-Saharan Africa,No,310.0,0.0,59200000.0,2007,2014,2014,2012,-821,2599,internal,1
628,AfricanDB,TGO,Sub-Saharan Africa,No,430.0,0.0,10000000.0,2009,2011,2011,2011,184,696,internal,1
629,AfricanDB,TGO,Sub-Saharan Africa,No,430.0,0.0,20000000.0,2011,2013,2013,2014,305,702,internal,1
631,AfricanDB,TGO,Sub-Saharan Africa,No,210.0,0.0,24672744.0,2010,2018,2018,2016,-730,3246,internal,1
634,AfricanDB,TUN,Middle East & North Africa,No,210.0,0.0,85550184.0,1998,2001,2001,2004,978,1313,internal,1
635,AfricanDB,TUN,Middle East & North Africa,No,210.0,0.0,142452848.0,1999,2003,2003,2005,419,1664,internal,1
636,AfricanDB,TUN,Middle East & North Africa,No,310.0,0.0,7421316.0,1996,2004,2004,2006,611,3025,internal,1
637,AfricanDB,TUN,Middle East & North Africa,No,310.0,0.0,18643584.0,1996,2004,2004,2006,610,3025,internal,0
638,AfricanDB,TUN,Middle East & North Africa,No,320.0,0.0,29330270.0,1999,2005,2005,2009,1630,2024,internal,1
639,AfricanDB,TUN,Middle East & North Africa,No,230.0,0.0,53381592.0,1999,2005,2005,2006,487,2211,internal,1
640,AfricanDB,TUN,Middle East & North Africa,No,160.0,0.0,59543872.0,1998,2006,2006,2009,1205,2817,internal,1
641,AfricanDB,TUN,Middle East & North Africa,No,240.0,0.0,95962208.0,2005,2007,2007,2009,562,825,internal,1
642,AfricanDB,TUN,Middle East & North Africa,No,320.0,0.0,25457494.0,2005,2009,2009,2009,-15,1556,internal,1
643,AfricanDB,TUN,Middle East & North Africa,No,430.0,0.0,179676432.0,2009,2011,2011,2012,2,957,internal,1
644,AfricanDB,TUN,Middle East & North Africa,No,230.0,0.0,59453572.0,2004,2011,2011,2012,366,2658,internal,1
645,AfricanDB,TUN,Middle East & North Africa,No,160.0,0.0,368500576.0,2011,2012,2012,2012,-35,570,internal,1
646,AfricanDB,TUN,Middle East & North Africa,No,210.0,0.0,46402252.0,2004,2012,2012,2014,793,2979,internal,1
647,AfricanDB,TUN,Middle East & North Africa,No,210.0,0.0,249131312.0,2006,2012,2012,2014,609,2476,internal,1
648,AfricanDB,TUN,Middle East & North Africa,No,160.0,0.0,305401248.0,2012,2013,2013,2014,336,306,internal,1
657,AfricanDB,UGA,Sub-Saharan Africa,No,430.0,0.0,1603496.3,1999,2004,2004,2007,871,2180,internal,0
658,AfricanDB,UGA,Sub-Saharan Africa,No,210.0,0.0,9023410.0,1999,2004,2004,2006,599,2088,internal,1
659,AfricanDB,UGA,Sub-Saharan Africa,No,430.0,0.0,40418496.0,2003,2005,2005,2007,598,851,internal,0
660,AfricanDB,UGA,Sub-Saharan Africa,No,160.0,0.0,34050608.0,2001,2006,2006,2007,276,1857,internal,1
661,AfricanDB,UGA,Sub-Saharan Africa,No,210.0,0.0,8599243.0,2001,2006,2006,2011,1879,1857,internal,1
662,AfricanDB,UGA,Sub-Saharan Africa,No,160.0,0.0,24426522.0,2001,2007,2007,2009,537,2406,internal,0
663,AfricanDB,UGA,Sub-Saharan Africa,No,160.0,0.0,19463004.0,2000,2008,2008,2009,350,3138,internal,1
664,AfricanDB,UGA,Sub-Saharan Africa,No,140.0,0.0,20840046.0,2005,2009,2009,2009,-15,1808,internal,1
665,AfricanDB,UGA,Sub-Saharan Africa,No,310.0,0.0,19484512.0,2000,2009,2009,2009,48,3144,internal,0
666,AfricanDB,UGA,Sub-Saharan Africa,No,430.0,0.0,8950013.0,2005,2010,2010,2011,68,2110,internal,1
667,AfricanDB,UGA,Sub-Saharan Africa,No,310.0,0.0,25263828.0,2002,2010,2010,2011,181,2969,internal,0
668,AfricanDB,UGA,Sub-Saharan Africa,No,310.0,0.0,11155801.0,2001,2010,2010,2009,-440,3502,internal,1
669,AfricanDB,UGA,Sub-Saharan Africa,No,310.0,0.0,31013884.0,2003,2010,2010,2011,181,2769,internal,1
670,AfricanDB,UGA,Sub-Saharan Africa,No,140.0,0.0,117100000.0,2006,2011,2011,2009,-744,2167,internal,1
671,AfricanDB,UGA,Sub-Saharan Africa,No,160.0,0.0,22099942.0,2007,2012,2012,2014,609,2170,internal,1
672,AfricanDB,UGA,Sub-Saharan Africa,No,310.0,0.0,46740300.0,2005,2013,2013,2014,244,3269,internal,1
674,AfricanDB,UGA,Sub-Saharan Africa,No,210.0,0.0,63113672.0,2008,2015,2015,2016,326,2786,internal,1
676,AfricanDB,UGA,Sub-Saharan Africa,No,210.0,0.0,101299424.0,2010,2015,2015,2016,326,2080,internal,1
684,AfricanDB,ZMB,Sub-Saharan Africa,No,140.0,0.0,20669984.0,1997,2003,2003,2005,586,2409,internal,1
685,AfricanDB,ZMB,Sub-Saharan Africa,No,160.0,0.0,804124.25,2001,2006,2006,2009,1087,1836,internal,0
686,AfricanDB,ZMB,Sub-Saharan Africa,No,230.0,0.0,4752732.5,2000,2006,2006,2009,927,2509,internal,1
687,AfricanDB,ZMB,Sub-Saharan Africa,No,430.0,0.0,16361364.0,2001,2006,2006,2007,140,1993,internal,0
688,AfricanDB,ZMB,Sub-Saharan Africa,No,140.0,0.0,12453907.0,2001,2007,2007,2009,595,2385,internal,0
689,AfricanDB,ZMB,Sub-Saharan Africa,No,310.0,0.0,19926790.0,1997,2009,2009,2009,48,4450,internal,0
690,AfricanDB,ZMB,Sub-Saharan Africa,No,160.0,0.0,8854294.0,1999,2010,2010,2009,-195,3864,internal,0
691,AfricanDB,ZMB,Sub-Saharan Africa,No,160.0,0.0,8501648.0,2000,2010,2010,2009,-164,3694,internal,1
692,AfricanDB,ZMB,Sub-Saharan Africa,No,310.0,0.0,7098579.5,2001,2010,2010,2011,363,3431,internal,0
693,AfricanDB,ZMB,Sub-Saharan Africa,No,430.0,0.0,14901829.0,2008,2011,2011,2010,-550,1124,internal,1
694,AfricanDB,ZMB,Sub-Saharan Africa,No,430.0,0.0,31900000.0,2010,2011,2011,2011,-76,517,internal,1
699,AsianDB,AFG,South Asia,No,730.0,1.0,167179990.0,2002,2009,2009,2011,730,2555,independent eval office,1
700,AsianDB,AFG,South Asia,No,311.0,1.0,55000000.0,2004,2009,2009,2010,365,1825,independent eval office,0
701,AsianDB,AFG,South Asia,No,730.0,1.0,150000000.0,2003,2009,2009,2012,1095,2190,independent eval office,1
702,AsianDB,AFG,South Asia,No,210.0,1.0,80000000.0,2004,2010,2010,2012,730,2190,independent eval office,1
704,AsianDB,AFG,South Asia,No,998.0,1.0,5170000.100000001,2004,2011,2011,2011,0,2555,external,1
705,AsianDB,AFG,South Asia,No,210.0,1.0,30000000.0,2004,2011,2011,2012,365,2555,independent eval office,0
706,AsianDB,AFG,South Asia,No,151.0,1.0,48000000.0,2005,2011,2011,2011,0,2190,external,0
707,AsianDB,ARM,Europe & Central Asia,No,510.0,1.0,80000000.0,2009,2010,2010,2012,730,365,independent eval office,1
708,AsianDB,ARM,Europe & Central Asia,No,210.0,1.0,47919998.0,2007,2011,2011,2011,0,1460,external,1
709,AsianDB,AZE,Europe & Central Asia,No,140.0,1.0,22000000.0,2003,2009,2009,2010,365,2190,independent eval office,1
710,AsianDB,AZE,Europe & Central Asia,No,140.0,1.0,30000000.0,2004,2011,2011,2011,0,2555,external,0
711,AsianDB,AZE,Europe & Central Asia,No,210.0,1.0,52000000.0,2005,2011,2011,2011,0,2190,external,1
712,AsianDB,BTN,South Asia,No,430.0,0.0,5000000.0,1983,1990,1990,1991,365,2555,independent eval office,0
713,AsianDB,BTN,South Asia,No,250.0,0.0,2500000.0,1988,1996,1996,1998,730,2920,independent eval office,0
714,AsianDB,BTN,South Asia,No,430.0,0.0,7400000.1,1984,1996,1996,1996,0,4380,external,1
715,AsianDB,BTN,South Asia,No,311.0,0.0,4300000.2,1986,1996,1996,1998,730,3650,independent eval office,1
716,AsianDB,BTN,South Asia,No,210.0,0.0,5199999.8,1993,1998,1998,2000,730,1825,independent eval office,1
717,AsianDB,BTN,South Asia,No,230.0,0.0,7500000.0,1995,2002,2002,2003,365,2555,independent eval office,1
718,AsianDB,BTN,South Asia,No,113.0,0.0,7130000.100000001,1990,2002,2002,2002,0,4380,external,1
719,AsianDB,BTN,South Asia,No,240.0,0.0,8000000.0,1997,2003,2003,2010,2555,2190,independent eval office,0
720,AsianDB,BTN,South Asia,No,121.0,0.0,10000000.0,2000,2006,2006,2006,0,2190,external,1
721,AsianDB,BTN,South Asia,No,430.0,0.0,5699999.8,1998,2006,2006,2006,0,2920,external,1
722,AsianDB,BTN,South Asia,No,230.0,0.0,10000000.0,1999,2007,2007,2008,365,2920,independent eval office,1
723,AsianDB,BTN,South Asia,No,210.0,0.0,9600000.4,2000,2007,2007,2007,0,2555,independent eval office,1
724,AsianDB,BTN,South Asia,No,230.0,0.0,9399999.6,2003,2008,2008,2008,0,1825,external,1
725,AsianDB,BTN,South Asia,No,112.0,0.0,7000000.0,2001,2010,2010,2011,365,3285,independent eval office,0
726,AsianDB,BGD,South Asia,No,230.0,1.0,10450000.0,1973,1979,1979,1979,0,2190,independent eval office,0
727,AsianDB,BGD,South Asia,No,321.0,1.0,12600000.0,1973,1980,1980,1981,365,2555,independent eval office,0
728,AsianDB,BGD,South Asia,No,210.0,1.0,6800000.2,1973,1982,1982,1983,365,3285,independent eval office,1
729,AsianDB,BGD,South Asia,No,210.0,1.0,23000000.0,1974,1982,1982,1983,365,2920,independent eval office,0
730,AsianDB,BGD,South Asia,No,311.0,1.0,9430000.3,1975,1983,1983,1985,730,2920,independent eval office,1
731,AsianDB,BGD,South Asia,No,313.0,1.0,3200000.0,1973,1983,1983,1985,730,3650,independent eval office,0
732,AsianDB,BGD,South Asia,No,321.0,1.0,30000000.0,1975,1984,1984,1987,1095,3285,independent eval office,1
733,AsianDB,BGD,South Asia,No,240.0,1.0,15000000.0,1974,1984,1984,1986,730,3650,independent eval office,0
734,AsianDB,BGD,South Asia,No,311.0,1.0,8899999.6,1978,1984,1984,1985,365,2190,independent eval office,1
735,AsianDB,BGD,South Asia,No,322.0,1.0,12200000.0,1975,1984,1984,1986,730,3285,independent eval office,1
736,AsianDB,BGD,South Asia,No,311.0,1.0,9550000.2,1974,1985,1985,1987,730,4015,independent eval office,0
737,AsianDB,BGD,South Asia,No,240.0,1.0,25000000.0,1976,1985,1985,1986,365,3285,independent eval office,0
738,AsianDB,BGD,South Asia,No,311.0,1.0,9000000.0,1979,1986,1986,1989,1095,2555,independent eval office,0
739,AsianDB,BGD,South Asia,No,230.0,1.0,27750000.0,1977,1986,1986,1987,365,3285,independent eval office,0
740,AsianDB,BGD,South Asia,No,210.0,1.0,15000000.0,1977,1986,1986,1987,365,3285,independent eval office,0
741,AsianDB,BGD,South Asia,No,311.0,1.0,12400000.0,1978,1987,1987,1989,730,3285,independent eval office,0
